Order ID,Order Date,Customer ID,Product ID,Product Name,Product Type,Quantity,Customer Name,Email,Country,Category,Unit Price,Profit,,
WNR-71736-993,05-Feb-2020,16880-78077-FB,L-L-0.2,Dell UltraSharp U2723QE,Monitor,5,Terri Farra,tfarraac@behance.net,United States,Monitor,679.00 €,"1,145.00 €",,
HNI-91338-546,07-Feb-2020,67285-75317-XI,E-D-1,Philips Ambilight 55PUS8908,TV,3,Nevins Glowacz,,United States,TV,700.00 €,720.00 €,,
CYH-53243-218,18-Dec-2020,88167-57964-PH,A-M-2.5,Huawei P60 Pro,Smartphone,3,Adelice Isabell,,United States,Smartphone,"1,000.00 €","1,050.00 €",,
SVD-75407-177,23-Aug-2021,16106-36039-QS,R-D-1,LG UltraGear 27GN950,Monitor,3,Yulma Dombrell,ydombrellbs@dedecms.com,United States,Monitor,700.00 €,495.00 €,,
NVN-66443-451,20-Aug-2021,98921-82417-GN,F-L-2.5,WD My Passport 4TB,External Drive,1,Alric Darth,adarthbt@t.co,United States,External Drive,120.00 €,45.00 €,,
JUA-13580-095,01-Apr-2019,55265-75151-AK,H-M-0.5,HyperX Cloud III,Gaming Accessory,1,Manuel Darrigoe,mdarrigoebu@hud.gov,Ireland,Gaming Accessory,80.00 €,30.00 €,,
ACY-56225-839,28-Jan-2021,47386-50743-FG,B-L-1,Skyworth Q70 4K,TV,1,Kynthia Berick,,United States,TV,350.00 €,120.00 €,,
QBB-07903-622,21-Oct-2019,32622-54551-UC,C-D-1,Logitech MX Keys S,Keyboard,2,Minetta Ackrill,mackrillbw@bandcamp.com,United States,Keyboard,120.00 €,90.00 €,,
JLJ-81802-619,20-Jun-2021,16880-78077-FB,G-L-2.5,DJI Mini 4 Pro,Drone,1,Terri Farra,tfarraac@behance.net,United States,Drone,759.00 €,259.00 €,,
HFT-77191-168,04-Nov-2021,48419-02347-XP,L-M-1,Acer Predator Orion 3000,PC,3,Melosa Kippen,mkippenby@dion.ne.jp,United States,PC,"1,799.00 €","1,797.00 €",,
SZR-35951-530,05-Apr-2021,14121-20527-OJ,E-M-1,"LG OLED C4 55""",TV,2,Witty Ranson,wransonbz@ted.com,Ireland,TV,"1,500.00 €","1,000.00 €",,
IKL-95976-565,09-Dec-2019,53486-73919-BQ,A-L-1,Apple iPhone 15 Pro,Smartphone,2,Rod Gowdie,,United States,Smartphone,"1,229.00 €",858.00 €,,
XEY-48929-474,02-Jan-2022,21889-94615-WT,R-L-0.5,Dell XPS 13 Plus,Laptop,2,Lemuel Rignold,lrignoldc1@miibeian.gov.cn,United States,Laptop,"1,599.00 €",798.00 €,,
SQT-07286-736,08-Dec-2019,87726-16941-QW,A-M-2.5,Huawei P60 Pro,Smartphone,2,Nevsa Fields,,United States,Smartphone,"1,000.00 €",700.00 €,,
QDU-45390-361,28-Nov-2021,03677-09134-BC,E-L-0.2,Beats Studio Pro,Headphones,3,Chance Rowthorn,crowthornc3@msn.com,United States,Headphones,350.00 €,360.00 €,,
RUJ-30649-712,11-Mar-2022,93224-71517-WV,L-D-2.5,JBL Tune 770NC,Headphones,2,Orly Ryland,orylandc4@deviantart.com,United States,Headphones,100.00 €,70.00 €,,
WSV-49732-075,17-Jan-2021,76263-95145-GJ,B-M-1,Xiaomi Smart Band 9,Wearable,3,Willabella Abramski,,United States,Wearable,50.00 €,60.00 €,,
VJF-46305-323,18-Jan-2019,68555-89840-GZ,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,1,Morgen Seson,msesonck@census.gov,United States,Bluetooth Speaker,150.00 €,50.00 €,,
CXD-74176-600,07-Apr-2019,70624-19112-AO,F-L-0.5,Corsair K100 RGB,Keyboard,1,Chickie Ragless,craglessc7@webmd.com,Ireland,Keyboard,220.00 €,75.00 €,,
ADX-50674-975,03-Feb-2021,58916-61837-QH,G-D-0.5,Valve Steam Deck,Gaming Console,1,Freda Hollows,fhollowsc8@blogtalkradio.com,United States,Gaming Console,419.00 €,139.00 €,,
RRP-51647-420,18-Apr-2019,89292-52335-YZ,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,3,Livy Lathleiff,llathleiffc9@nationalgeographic.com,Ireland,Monitor,349.00 €,357.00 €,,
PKJ-99134-523,07-Jul-2021,77284-34297-YY,A-D-2.5,Honor Magic6 Lite,Smartphone,2,Koralle Heads,kheadsca@jalbum.net,United States,Smartphone,330.00 €,220.00 €,,
FZQ-29439-457,23-Feb-2021,50449-80974-BZ,E-M-2.5,Samsung QN90D Neo QLED,TV,1,Theo Bowne,tbownecb@unicef.org,Ireland,TV,"1,400.00 €",480.00 €,,
USN-68115-161,10-Aug-2021,08120-16183-AW,R-M-0.5,Acer Aspire 7,Laptop,1,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,Ireland,Laptop,799.00 €,264.00 €,,
IXU-20263-532,15-Nov-2019,68044-89277-ML,B-D-1,Amazfit GTR 4,Wearable,1,Kizzie Warman,kwarmancd@printfriendly.com,Ireland,Wearable,180.00 €,60.00 €,,
CBT-15092-420,17-Dec-2019,71364-35210-HS,C-D-0.5,Apple Magic Keyboard,Keyboard,1,Wain Cholomin,wcholomince@about.com,United Kingdom,Keyboard,120.00 €,45.00 €,,
PKQ-46841-696,18-Mar-2020,37177-68797-ON,F-M-2.5,Canon EOS R50,Camera,3,Arleen Braidman,abraidmancf@census.gov,United States,Camera,700.00 €,720.00 €,,
XDU-05471-219,06-Jun-2022,60308-06944-GS,L-M-0.5,MSI MPG Trident 3,PC,2,Pru Durban,pdurbancg@symantec.com,Ireland,PC,"1,299.00 €",898.00 €,,
NID-20149-329,20-May-2021,49888-39458-PF,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,3,Antone Harrold,aharroldch@miibeian.gov.cn,United States,Monitor,349.00 €,357.00 €,,
SVU-27222-213,11-Jan-2021,60748-46813-DZ,A-L-1,Apple iPhone 15 Pro,Smartphone,1,Sim Pamphilon,spamphilonci@mlb.com,Ireland,Smartphone,"1,229.00 €",429.00 €,,
RWI-84131-848,22-Feb-2019,16385-11286-NX,E-L-1,Sennheiser Momentum 4,Headphones,3,Mohandis Spurden,mspurdencj@exblog.jp,United States,Headphones,350.00 €,360.00 €,,
GUU-40666-525,24-Nov-2021,68555-89840-GZ,R-D-0.2,Samsung Galaxy Book4 Pro,Laptop,2,Morgen Seson,msesonck@census.gov,United States,Laptop,"1,699.00 €","1,018.00 €",,
SCN-51395-066,18-Jan-2022,72164-90254-EJ,B-L-0.2,"Panasonic LZ2000 65""",TV,1,Nalani Pirrone,npirronecl@weibo.com,United States,TV,"1,800.00 €",600.00 €,,
ULA-24644-321,13-Aug-2021,67010-92988-CT,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,3,Reube Cawley,rcawleycm@yellowbook.com,Ireland,Mouse,180.00 €,180.00 €,,
EOL-92666-762,11-Jan-2020,15776-91507-GT,F-D-0.2,Nikon Z5,Camera,2,Stan Barribal,sbarribalcn@microsoft.com,Ireland,Camera,"1,100.00 €",760.00 €,,
AJV-18231-334,05-Jul-2020,23473-41001-CD,G-M-0.2,Autel EVO Nano+,Drone,2,Agnes Adamides,aadamidesco@bizjournals.com,United Kingdom,Drone,650.00 €,440.00 €,,
ZQI-47236-301,25-Jul-2019,23446-47798-ID,L-D-0.2,Apple AirPods Pro 2,Headphones,3,Carmelita Thowes,cthowescp@craigslist.org,United States,Headphones,180.00 €,0.00 €,,
ZCR-15721-658,26-May-2022,28327-84469-ND,A-M-0.5,Google Pixel 8,Smartphone,3,Rodolfo Willoway,rwillowaycq@admin.ch,United States,Smartphone,759.00 €,777.00 €,,
QEW-47945-682,10-Jan-2020,42466-87067-DT,E-D-2.5,"Xiaomi Mi TV Q2 50""",TV,3,Alvis Elwin,aelwincr@privacy.gov.au,United States,TV,500.00 €,510.00 €,,
PSY-45485-542,17-May-2019,62246-99443-HF,R-M-1,Microsoft Surface Laptop 6,Laptop,2,Araldo Bilbrook,abilbrookcs@booking.com,Ireland,Laptop,"1,399.00 €",838.00 €,,
BAQ-74241-156,24-Jul-2020,99869-55718-UU,B-M-0.5,Samsung Galaxy Watch 7,Wearable,1,Ransell McKall,rmckallct@sakura.ne.jp,United Kingdom,Wearable,300.00 €,100.00 €,,
BVU-77367-451,20-Oct-2020,77421-46059-RY,C-L-1,Marshall Emberton II,Bluetooth Speaker,2,Borg Daile,bdailecu@vistaprint.com,United States,Bluetooth Speaker,160.00 €,110.00 €,,
TJE-91516-344,22-Sep-2019,49894-06550-OQ,F-L-2.5,WD My Passport 4TB,External Drive,2,Adolphe Treherne,atrehernecv@state.tx.us,Ireland,External Drive,120.00 €,90.00 €,,
LIS-96202-702,07-Jun-2020,72028-63343-SU,L-M-2.5,Apple iMac 24 M3,PC,3,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,United Kingdom,PC,"1,499.00 €","1,497.00 €",,
VIO-27668-766,15-Dec-2019,10074-20104-NN,L-L-1,AOC 24G2SPU,Monitor,2,Dick Drinkall,ddrinkallcx@psu.edu,United States,Monitor,189.00 €,128.00 €,,
ZVG-20473-043,06-Dec-2020,71769-10219-IM,A-D-0.2,Xiaomi Poco 3,Smartphone,3,Dagny Kornel,dkornelcy@cyberchimps.com,United States,Smartphone,130.00 €,120.00 €,,
KGZ-56395-231,06-Dec-2021,22221-71106-JD,E-M-0.5,Nothing Ear 2,Headphones,1,Rhona Lequeux,rlequeuxcz@newyorker.com,United States,Headphones,150.00 €,50.00 €,,
CUU-92244-729,11-Jul-2020,99735-44927-OL,R-L-2.5,Lenovo ThinkPad X1 Carbon,Laptop,3,Julius Mccaull,jmccaulld0@parallels.com,United States,Laptop,"1,899.00 €","1,707.00 €",,
EHE-94714-312,28-Jun-2021,27132-68907-RC,B-L-1,Skyworth Q70 4K,TV,3,Ailey Brash,abrashda@plala.or.jp,United States,TV,350.00 €,360.00 €,,
RTL-16205-161,05-Apr-2022,90440-62727-HI,C-M-0.2,Logitech MX Master 4,Mouse,4,Alberto Hutchinson,ahutchinsond2@imgur.com,United States,Mouse,130.00 €,180.00 €,,
GTS-22482-014,24-Mar-2022,36769-16558-SX,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,3,Lamond Gheeraert,,United States,External Drive,110.00 €,135.00 €,,
DYG-25473-881,08-Feb-2020,10138-31681-SD,L-L-2.5,HP Envy 32 All-in-One,PC,3,Roxine Drivers,rdriversd4@hexun.com,United States,PC,"1,999.00 €","1,797.00 €",,
HTR-21838-286,11-Feb-2022,24669-76297-SF,L-M-1,Acer Predator Orion 3000,PC,1,Heloise Zeal,hzeald5@google.de,United States,PC,"1,799.00 €",599.00 €,,
KYG-28296-920,02-Jul-2020,78050-20355-DI,A-L-2.5,Samsung Galaxy S24,Smartphone,3,Granger Smallcombe,gsmallcombed6@ucla.edu,Ireland,Smartphone,909.00 €,867.00 €,,
NNB-20459-430,25-Jul-2022,79825-17822-UH,E-D-1,Philips Ambilight 55PUS8908,TV,2,Daryn Dibley,ddibleyd7@feedburner.com,United States,TV,700.00 €,480.00 €,,
FEK-14025-351,19-Mar-2021,03990-21586-MQ,R-D-1,LG UltraGear 27GN950,Monitor,2,Gardy Dimitriou,gdimitrioud8@chronoengine.com,United States,Monitor,700.00 €,330.00 €,,
AWH-16980-469,11-May-2020,27493-46921-TZ,B-D-0.5,Huawei Watch GT4,Wearable,1,Fanny Flanagan,fflanagand9@woothemes.com,United States,Wearable,200.00 €,70.00 €,,
ZPW-31329-741,08-Jun-2019,27132-68907-RC,C-D-2.5,Keychron K6 Wireless,Keyboard,2,Ailey Brash,abrashda@plala.or.jp,United States,Keyboard,85.00 €,60.00 €,,
ZPW-31329-741,08-Jun-2019,27132-68907-RC,F-D-1,Fujifilm X-S20,Camera,3,Ailey Brash,abrashda@plala.or.jp,United States,Camera,"1,300.00 €","1,350.00 €",,
ZPW-31329-741,08-Jun-2019,27132-68907-RC,L-M-1,Acer Predator Orion 3000,PC,2,Ailey Brash,abrashda@plala.or.jp,United States,PC,"1,799.00 €","1,198.00 €",,
UBI-83843-396,09-Oct-2019,58816-74064-TF,L-L-0.2,Dell UltraSharp U2723QE,Monitor,3,Nanny Izhakov,nizhakovdd@aol.com,United Kingdom,Monitor,679.00 €,687.00 €,,
VID-40587-569,20-Feb-2021,09818-59895-EH,A-M-1,OnePlus 12,Smartphone,1,Stanly Keets,skeetsde@answers.com,United States,Smartphone,949.00 €,319.00 €,,
KBB-52530-416,21-Nov-2019,06488-46303-IZ,E-L-2.5,Razer BlackShark V2,Headphones,2,Orion Dyott,,United States,Headphones,80.00 €,60.00 €,,
ISJ-48676-420,10-Oct-2021,93046-67561-AY,R-M-2.5,MSI Modern 14,Laptop,1,Keefer Cake,kcakedg@huffingtonpost.com,United States,Laptop,749.00 €,249.00 €,,
MIF-17920-768,05-Aug-2021,68946-40750-LK,B-L-2.5,"Toshiba QA5D 43""",TV,3,Morna Hansed,mhanseddh@instagram.com,Ireland,TV,300.00 €,300.00 €,,
CPX-19312-088,31-Jul-2020,38387-64959-WW,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,3,Franny Kienlein,fkienleindi@trellian.com,Ireland,Mouse,180.00 €,180.00 €,,
RXI-67978-260,19-Sep-2020,48418-60841-CC,F-L-0.2,Razer BlackWidow V4,Keyboard,1,Klarika Egglestone,kegglestonedj@sphinn.com,Ireland,Keyboard,200.00 €,70.00 €,,
LKE-14821-285,03-May-2020,13736-92418-JS,L-L-1,AOC 24G2SPU,Monitor,1,Becky Semkins,bsemkinsdk@unc.edu,Ireland,Monitor,189.00 €,64.00 €,,
LRK-97117-150,08-Jul-2019,33000-22405-LO,G-D-2.5,Logitech G29 Racing Wheel,Gaming Accessory,3,Sean Lorenzetti,slorenzettidl@is.gd,United States,Gaming Accessory,250.00 €,270.00 €,,
IGK-51227-573,26-Oct-2019,46959-60474-LT,L-D-1,Bose QuietComfort Ultra,Headphones,3,Bob Giannazzi,bgiannazzidm@apple.com,United States,Headphones,449.00 €,447.00 €,,
ZAY-43009-775,27-Sep-2020,73431-39823-UP,A-L-0.5,iPhone 15,Smartphone,3,Kendra Backshell,,United States,Smartphone,899.00 €,957.00 €,,
EMA-63190-618,28-Feb-2022,90993-98984-JK,E-M-2.5,Samsung QN90D Neo QLED,TV,1,Uriah Lethbrig,ulethbrigdo@hc360.com,United States,TV,"1,400.00 €",480.00 €,,
FBI-35855-418,16-Sep-2020,06552-04430-AG,R-L-0.2,Apple MacBook Air M3,Laptop,1,Sky Farnish,sfarnishdp@dmoz.org,United Kingdom,Laptop,"1,299.00 €",399.00 €,,
TXB-80533-417,28-Oct-2020,54597-57004-QM,B-M-0.2,Apple Watch Series 10,Wearable,1,Felicia Jecock,fjecockdq@unicef.org,United States,Wearable,450.00 €,150.00 €,,
MBM-00112-248,02-Sep-2019,50238-24377-ZS,C-L-0.5,Anker Soundcore Motion X600,Bluetooth Speaker,1,Currey MacAllister,,United States,Bluetooth Speaker,200.00 €,70.00 €,,
EUO-69145-988,30-Aug-2021,60370-41934-IF,F-M-1,Crucial X10 Pro SSD,External Drive,2,Hamlen Pallister,hpallisterds@ning.com,United States,External Drive,95.00 €,80.00 €,,
GYA-80327-368,04-Jun-2021,06899-54551-EH,L-D-2.5,JBL Tune 770NC,Headphones,3,Chantal Mersh,cmershdt@drupal.org,Ireland,Headphones,100.00 €,105.00 €,,
TNW-41601-420,24-Nov-2020,66458-91190-YC,L-M-2.5,Apple iMac 24 M3,PC,2,Marja Urion,murione5@alexa.com,Ireland,PC,"1,499.00 €",998.00 €,,
ALR-62963-723,21-Jun-2020,80463-43913-WZ,A-D-1,Oppo Reno10 5G,Smartphone,3,Malynda Purbrick,,Ireland,Smartphone,450.00 €,450.00 €,,
JIG-27636-870,13-Jul-2020,67204-04870-LG,E-D-0.2,Sony Bravia XR A80L,TV,1,Alf Housaman,,United States,TV,"1,600.00 €",550.00 €,,
CTE-31437-326,02-Jan-2019,22721-63196-UJ,R-M-1,Microsoft Surface Laptop 6,Laptop,2,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Laptop,"1,399.00 €",838.00 €,,
CTE-31437-326,02-Jan-2019,22721-63196-UJ,B-D-2.5,JBL Go 4,Bluetooth Speaker,1,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Bluetooth Speaker,45.00 €,17.00 €,,
CTE-31437-326,02-Jan-2019,22721-63196-UJ,C-D-1,Logitech MX Keys S,Keyboard,1,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Keyboard,120.00 €,45.00 €,,
CTE-31437-326,02-Jan-2019,22721-63196-UJ,F-L-1,Seagate Expansion 2TB,External Drive,2,Gladi Ducker,gduckerdx@patch.com,United Kingdom,External Drive,75.00 €,60.00 €,,
SLD-63003-334,17-Feb-2022,55515-37571-RS,L-M-0.5,MSI MPG Trident 3,PC,2,Wain Stearley,wstearleye1@census.gov,United States,PC,"1,299.00 €",898.00 €,,
BXN-64230-789,19-Dec-2020,25598-77476-CB,G-M-1,Sony PlayStation 5,Gaming Console,1,Diane-marie Wincer,dwincere2@marriott.com,United States,Gaming Console,550.00 €,170.00 €,,
XEE-37895-169,20-Feb-2019,14888-85625-TM,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,2,Perry Lyfield,plyfielde3@baidu.com,United States,Monitor,349.00 €,238.00 €,,
ZTX-80764-911,14-Jan-2021,92793-68332-NR,A-M-0.2,Xiaomi Redmi Note 13,Smartphone,3,Heall Perris,hperrise4@studiopress.com,Ireland,Smartphone,270.00 €,285.00 €,,
WVT-88135-549,16-Nov-2019,66458-91190-YC,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,3,Marja Urion,murione5@alexa.com,Ireland,Headphones,230.00 €,240.00 €,,
IPA-94170-889,04-Dec-2019,64439-27325-LG,R-D-2.5,Samsung Odyssey G9,Monitor,1,Camellia Kid,ckide6@narod.ru,Ireland,Monitor,"1,299.00 €",449.00 €,,
YQL-63755-365,31-Jul-2020,78570-76770-LB,B-L-0.5,"Hisense U8KQ 55""",TV,3,Carolann Beine,cbeinee7@xinhuanet.com,United States,TV,800.00 €,810.00 €,,
RKW-81145-984,11-Mar-2019,98661-69719-VI,C-M-2.5,HP 930 Creator Mouse,Mouse,3,Celia Bakeup,cbakeupe8@globo.com,United States,Mouse,60.00 €,66.00 €,,
MBT-23379-866,10-May-2022,82990-92703-IX,F-D-0.5,Sony Alpha A7 IV,Camera,1,Nataniel Helkin,nhelkine9@example.com,United States,Camera,"2,500.00 €",850.00 €,,
GEJ-39834-935,25-Dec-2021,49412-86877-VY,L-L-0.2,Dell UltraSharp U2723QE,Monitor,2,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,Monitor,679.00 €,458.00 €,,
KRW-91640-596,22-Apr-2022,70879-00984-FJ,L-M-1,Acer Predator Orion 3000,PC,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,PC,"1,799.00 €","1,797.00 €",,
AOT-70449-651,11-Jun-2022,53414-73391-CR,A-L-1,Apple iPhone 15 Pro,Smartphone,2,Cindra Burling,,United States,Smartphone,"1,229.00 €",858.00 €,,
DGC-21813-731,27-Apr-2022,43606-83072-OA,E-D-1,Philips Ambilight 55PUS8908,TV,1,Channa Belamy,,United States,TV,700.00 €,240.00 €,,
JBE-92943-643,29-Dec-2020,84466-22864-CE,R-M-0.2,ASUS ROG Zephyrus G16,Laptop,1,Karl Imorts,kimortsee@alexa.com,United States,Laptop,"2,499.00 €",499.00 €,,
ZIL-34948-499,14-Jul-2020,66458-91190-YC,B-M-1,Xiaomi Smart Band 9,Wearable,2,Marja Urion,murione5@alexa.com,Ireland,Wearable,50.00 €,40.00 €,,
JSU-23781-256,07-Sep-2021,76499-89100-JQ,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Bluetooth Speaker,150.00 €,50.00 €,,
JSU-23781-256,07-Sep-2021,76499-89100-JQ,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,2,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,External Drive,110.00 €,90.00 €,,
VPX-44956-367,09-Jun-2019,39582-35773-ZJ,L-D-0.2,Apple AirPods Pro 2,Headphones,1,Vasili Upstone,vupstoneei@google.pl,United States,Headphones,180.00 €,0.00 €,,
VTB-46451-959,25-Oct-2020,66240-46962-IO,L-D-0.5,Sony WH-1000XM5,Headphones,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,Headphones,380.00 €,130.00 €,,
DNZ-11665-950,28-Feb-2021,10637-45522-ID,A-M-2.5,Huawei P60 Pro,Smartphone,1,Erny Stenyng,,United States,Smartphone,"1,000.00 €",350.00 €,,
ITR-54735-364,26-Jul-2020,92599-58687-CS,E-M-0.2,Logitech G Pro X,Headphones,2,Edin Yantsurev,,United States,Headphones,130.00 €,90.00 €,,
YDS-02797-307,05-Jun-2022,06058-48844-PI,R-L-1,HP Spectre x360,Laptop,1,Webb Speechly,wspeechlyem@amazon.com,United States,Laptop,"1,699.00 €",509.00 €,,
BPG-68988-842,21-Feb-2019,53631-24432-SY,B-L-1,Skyworth Q70 4K,TV,1,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,TV,350.00 €,120.00 €,,
XZG-51938-658,05-Apr-2020,18275-73980-KL,C-D-0.5,Apple Magic Keyboard,Keyboard,1,Lem Pennacci,lpennaccieo@statcounter.com,United States,Keyboard,120.00 €,45.00 €,,
KAR-24978-271,10-Jan-2019,23187-65750-HZ,F-L-2.5,WD My Passport 4TB,External Drive,2,Starr Arpin,sarpinep@moonfruit.com,United States,External Drive,120.00 €,90.00 €,,
FQK-28730-361,12-Apr-2022,22725-79522-GP,L-M-1,Acer Predator Orion 3000,PC,3,Donny Fries,dfrieseq@cargocollective.com,United States,PC,"1,799.00 €","1,797.00 €",,
BGB-67996-089,30-Jan-2022,06279-72603-JE,L-L-1,AOC 24G2SPU,Monitor,3,Rana Sharer,rsharerer@flavors.me,United States,Monitor,189.00 €,192.00 €,,
XMC-20620-809,14-May-2021,83543-79246-ON,A-D-0.5,Realme 12 Pro,Smartphone,1,Nannie Naseby,nnasebyes@umich.edu,United States,Smartphone,350.00 €,120.00 €,,
ZSO-58292-191,12-Jun-2022,66794-66795-VW,E-L-2.5,Razer BlackShark V2,Headphones,2,Rea Offell,,United States,Headphones,80.00 €,60.00 €,,
LWJ-06793-303,02-Jan-2022,95424-67020-AP,R-D-0.5,Huawei MateBook D16,Laptop,3,Kris O'Cullen,koculleneu@ca.gov,Ireland,Laptop,699.00 €,702.00 €,,
FLM-82229-989,24-Jan-2022,73017-69644-MS,B-M-2.5,Fitbit Charge 7,Wearable,2,Timoteo Glisane,,Ireland,Wearable,150.00 €,100.00 €,,
CPV-90280-133,20-Mar-2019,66458-91190-YC,C-M-0.5,Razer Basilisk V3 Pro,Mouse,1,Marja Urion,murione5@alexa.com,Ireland,Mouse,160.00 €,55.00 €,,
OGW-60685-912,21-Nov-2020,67423-10113-LM,F-M-2.5,Canon EOS R50,Camera,3,Hildegarde Brangan,hbranganex@woothemes.com,United States,Camera,700.00 €,720.00 €,,
DEC-11160-362,13-Oct-2021,48582-05061-RY,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,2,Amii Gallyon,agallyoney@engadget.com,United States,Monitor,349.00 €,238.00 €,,
WCT-07869-499,19-Oct-2021,32031-49093-KE,L-M-0.2,Lenovo Legion Tower 5i,PC,1,Birgit Domange,bdomangeez@yahoo.co.jp,United States,PC,"1,300.00 €",350.00 €,,
FHD-89872-325,29-Apr-2019,31715-98714-OO,A-L-0.2,Samsung Galaxy A55,Smartphone,1,Killian Osler,koslerf0@gmpg.org,United States,Smartphone,480.00 €,180.00 €,,
AZF-45991-584,12-Oct-2019,73759-17258-KA,E-D-2.5,"Xiaomi Mi TV Q2 50""",TV,1,Lora Dukes,,Ireland,TV,500.00 €,170.00 €,,
MDG-14481-513,19-May-2021,64897-79178-MH,R-M-2.5,MSI Modern 14,Laptop,2,Zack Pellett,zpellettf2@dailymotion.com,United States,Laptop,749.00 €,498.00 €,,
OFN-49424-848,03-Jul-2021,73346-85564-JB,B-L-0.2,"Panasonic LZ2000 65""",TV,3,Ilaire Sprakes,isprakesf3@spiegel.de,United States,TV,"1,800.00 €","1,800.00 €",,
NFA-03411-746,08-Feb-2020,07476-13102-NJ,C-L-1,Marshall Emberton II,Bluetooth Speaker,1,Heda Fromant,hfromantf4@ucsd.edu,United States,Bluetooth Speaker,160.00 €,55.00 €,,
CYM-74988-450,16-Oct-2020,87223-37422-SK,F-D-1,Fujifilm X-S20,Camera,1,Rufus Flear,rflearf5@artisteer.com,United Kingdom,Camera,"1,300.00 €",450.00 €,,
WTV-24996-658,23-Oct-2020,57837-15577-YK,L-M-2.5,Apple iMac 24 M3,PC,3,Dom Milella,,Ireland,PC,"1,499.00 €","1,497.00 €",,
DSL-69915-544,10-Mar-2021,10142-55267-YO,G-D-0.5,Valve Steam Deck,Gaming Console,1,Wilek Lightollers,wlightollersf9@baidu.com,United States,Gaming Console,419.00 €,139.00 €,,
NBT-35757-542,07-Jul-2021,73647-66148-VM,L-L-0.2,Dell UltraSharp U2723QE,Monitor,1,Bette-ann Munden,bmundenf8@elpais.com,United States,Monitor,679.00 €,229.00 €,,
OYU-25085-528,05-Feb-2021,10142-55267-YO,A-M-1,OnePlus 12,Smartphone,1,Wilek Lightollers,wlightollersf9@baidu.com,United States,Smartphone,949.00 €,319.00 €,,
XCG-07109-195,11-Dec-2020,92976-19453-DT,E-M-2.5,Samsung QN90D Neo QLED,TV,1,Nick Brakespear,nbrakespearfa@rediff.com,United States,TV,"1,400.00 €",480.00 €,,
YZA-25234-630,13-May-2022,89757-51438-HX,R-L-0.2,Apple MacBook Air M3,Laptop,1,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,Laptop,"1,299.00 €",399.00 €,,
OKU-29966-417,23-Oct-2019,76192-13390-HZ,B-M-0.5,Samsung Galaxy Watch 7,Wearable,2,Granville Alberts,galbertsfc@etsy.com,United Kingdom,Wearable,300.00 €,200.00 €,,
MEX-29350-659,11-Sep-2020,02009-87294-SY,C-M-1,SteelSeries Aerox 9 Wireless,Mouse,3,Vasily Polglase,vpolglasefd@about.me,United States,Mouse,180.00 €,180.00 €,,
NOY-99738-977,29-Sep-2019,82872-34456-LJ,F-L-1,Seagate Expansion 2TB,External Drive,3,Madelaine Sharples,,United Kingdom,External Drive,75.00 €,90.00 €,,
TCR-01064-030,03-Mar-2021,13181-04387-LI,L-L-1,AOC 24G2SPU,Monitor,1,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,Monitor,189.00 €,64.00 €,,
YUL-42750-776,23-Nov-2021,24845-36117-TI,L-M-1,Acer Predator Orion 3000,PC,3,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,PC,"1,799.00 €","1,797.00 €",,
XQJ-86887-506,06-Nov-2021,66458-91190-YC,A-L-2.5,Samsung Galaxy S24,Smartphone,1,Marja Urion,murione5@alexa.com,Ireland,Smartphone,909.00 €,289.00 €,,
CUN-90044-279,29-Jan-2021,86646-65810-TD,E-L-0.2,Beats Studio Pro,Headphones,2,Kenton Wetherick,,United States,Headphones,350.00 €,240.00 €,,
ICC-73030-502,16-Apr-2022,59480-02795-IU,R-M-0.5,Acer Aspire 7,Laptop,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,Laptop,799.00 €,792.00 €,,
ADP-04506-084,24-Jul-2021,61809-87758-LJ,B-D-0.2,Garmin Forerunner 265,Wearable,2,Hatty Dovydenas,,United States,Wearable,400.00 €,280.00 €,,
PNU-22150-408,11-Aug-2019,77408-43873-RS,C-D-2.5,Keychron K6 Wireless,Keyboard,3,Nathaniel Bloxland,,Ireland,Keyboard,85.00 €,90.00 €,,
